client_id,campaign_id,external_site_id
4710222853,1,4470
4427472818,1,344554
3063575152,2,425839
4738019569,3,36304
4113364291,3,321584
4989847353,1,977577
8200395880,1,234025
8642091895,3,633847
2791022284,2,939379
5474264164,1,586380
4000640136,3,931817
6447149984,3,832541
1517151351,3,811181
2243764876,3,263733
5916491620,1,807258
826370332,2,701753
9735318014,1,136546
4516394924,3,936197
9181341468,3,40549
6206003826,2,456610
4942565459,2,743829
8611838127,2,738199
5051267280,2,601601
3977819693,3,253813
7920604497,1,640862
1313421473,1,782394
4474523838,1,675968
9187169572,3,958201
7049667023,1,263920
4141022958,3,64492
3137710644,1,510493
4347590849,3,367067
7004368771,2,475754
3414636459,3,761910
2350651844,2,58076
1187343513,2,318724
4677677378,3,461222
8620874018,2,576969
7517500983,3,934258
5670564560,3,564099
7416639498,2,329977
6815066050,2,252248
9156834950,3,476630
1761513249,1,881670
7620358994,1,188767
6888796520,2,362410
5671347456,3,110297
3145474863,1,396408
4987359429,2,735938
3254166894,3,169488
665595747,1,938136
219666712,1,93459
8428682528,1,60891
3308865485,3,432854
3733232207,3,568621
4024955902,3,395487
9826879691,2,231764
6777944799,2,180419
7560758839,1,955618
4409536299,2,259166
9968900688,2,905426
2576131774,2,548826
591003702,2,13282
8708895785,2,194030
8933869717,3,538958
6779312857,1,133274
6297306961,1,895461
2976964562,2,219216
8891419390,2,225767
8923243219,1,638279
2663235259,1,595604
8618111730,1,970704
3880824565,3,525437
3881435329,3,91108
3433959680,2,536787
5964359633,3,158692
4064639375,1,887989
4814336660,2,691144
2660039419,3,700143
8709274034,2,20941
6593267929,3,655806
3618954340,2,206069
1011537113,2,78560
2212750381,3,888176
1255619170,1,686023
5632072202,3,377264
3817731359,2,690500
4347589571,1,892878
4417572670,1,154125
2575279719,2,977487
822198448,2,305712
1094114518,3,763250
6842486419,3,204317
8674644544,2,173224
2109306867,3,856297
8141501829,3,825526
8934181816,2,710288
2372550366,3,491948
3200112684,2,349076
2336198812,2,645152
8542500181,3,778658
6895937065,3,642659
9157799308,3,801216
364412379,3,513675
3983470212,3,632694
3082578470,3,788346
4462149502,2,124140
5484719301,3,67764
7030567011,3,725284
6093209827,2,394888
9947065105,2,863402
5131989732,2,556073
629018525,1,984637
7792258972,3,489365
3804926586,2,593620
8076803140,1,178899
5065779298,1,894772
6435684057,1,626285
316343420,2,59229
2185166327,1,627528
1604366619,3,838815
3504411439,2,38243
7397166098,2,84325
1570958617,3,756744
1262651880,3,635187
7855146785,3,34365
7537230977,3,801725
4150421985,3,881438
6872280344,2,709277
3025567772,1,862616
9665750571,2,629467
1235011448,1,124462
3467009855,2,908286
9050330807,3,517875
405632047,3,220279
229798260,1,798034
2486904900,1,805873
563219860,3,178158
1792327325,1,75977
8548281128,3,901001
2557031927,3,404344
6554006967,3,641229
7098729288,3,327948
8865509572,1,700877
4648150138,2,609028
7487764380,1,631451
6373791287,3,892324
7564218965,1,703647
8925175105,1,279096
4973609691,3,863492
2915468555,2,910315
1045645701,2,735661
4165666450,1,253723
356309997,3,940397
3155443657,2,301654
4141887052,3,718823
2421241692,2,534990
3991942984,1,242972
806586412,3,549934
4528326713,1,608706
2703932675,1,710288
9706882781,3,953821
8304077074,1,412557
4983011317,3,513720
2183404778,1,455779
4691188737,1,230379
2232908382,1,82760
5033056061,3,482305
2222205609,2,998982
7192228694,2,48942
5172958892,2,945009
308517197,2,183279
8346243028,1,887989
1524030387,3,578676
3157477603,1,872858
5926652465,3,880517
9347380067,2,332515
4648445565,1,126169
3106882822,1,602896
2652991327,2,550256
8247571038,2,769524
9111365620,3,54894
4336066128,2,153339
1775461019,3,688284
8845449005,3,8438
314015630,1,962491
7428922899,2,14899
2520465912,2,721683
386226626,3,782716
9538469330,3,817867
338342047,3,806704
2074566116,3,932184
6614027537,1,55680
5383676749,3,933614
8944770484,2,261060
827995580,1,107347
6147007807,3,861785
1944669297,3,121370
2104659668,1,467084
9186423354,3,707570
9885535100,2,96596
7634571435,2,258380
4232560670,2,572492
9256943836,2,303129
8903013920,2,367808
591784356,1,955528
6418392381,3,148450
9210756787,2,980946
9827720777,2,28001
7851578430,1,668586
3841698264,1,878256
7097126371,3,363376
6117418176,3,771276
3414950267,3,67165
7501372466,3,599527
5252336839,2,957370
7235118346,1,600725
7366032555,3,348664
1206805040,3,859988
6620545727,2,783180
8687300265,3,379016
4188191070,3,252615
1852206780,1,200394
6953105098,2,456520
650263296,2,403513
6505126388,2,926786
9672876529,3,582599
6863565937,1,870552
313763454,3,69748
3539522133,2,257968
1154729097,1,534436
9261880186,3,865109
3540364760,2,88016
1902665173,2,955618
9422844203,2,404621
7728202047,3,557780
39148362,1,107302
6974544790,2,769659
6010133786,1,104809
3626332864,1,433685
1995738400,3,567281
6919854588,2,131702
2891807412,2,135580
5709290789,2,868014
2661978145,2,492779
8725490399,3,62553
6021655184,1,960694
9834793320,3,216356
155721165,3,197444
2734432456,2,594316
9620515276,2,507034
1385547763,1,628636
3328952835,3,628546
7603109637,3,713148
8275336463,1,499465
3830253180,1,425749
2152842194,3,948655
3615468356,3,436590
7968461642,3,123863
2439198534,3,771830
1707753596,3,813764
8351356351,3,877612
2039477389,3,476907
3317444173,2,477783
6275265705,1,91018
9693460543,3,683440
1846324317,2,831568
3249687495,3,880884
2134593790,1,175530
5480865954,3,300868
6061065791,2,875119
676031870,3,261749
1432805357,3,97749
1271805609,3,881902
7853867,3,604094
272672209,1,183047
9052701449,3,58907
5052789144,3,176496
939881655,3,911842
4293839424,1,323104
688274509,2,444249
5408820847,3,687176
9939358111,1,831388
655378103,1,299580
5456061885,3,380633
6414981702,1,879686
152157993,3,947547
8735301461,2,23015
9283546218,1,836876
8055759768,2,442864
8303037099,2,711306
5147487508,1,233194
707309482,3,249755
5774130881,2,453518
1247774571,3,963509
6254481548,1,972134
986624847,2,918992
7688546314,3,536555
9017045073,3,582367
9298528322,3,165887
8559948194,1,703647
2663709004,1,213219
2035738395,2,700143
2480101944,2,978962
7140287539,2,760345
2646500489,3,456378
3694354548,3,550398
2980294095,2,313880
6050128774,3,873502
3256321863,3,867370
5603837165,2,179356
4220457987,1,835723
2607307608,1,79623
7279971312,1,733078
2497724178,1,290259
924629844,2,452874
7825437377,3,578077
5176372328,2,138807
3856009376,2,287077
551235116,3,520780
6056264265,3,671169
946159853,1,913085
7961600780,1,48111
4226843958,1,365869
7408618286,3,172071
1366992936,1,173546
7926897484,2,341881
2644742007,2,824882
9108999328,1,817500
2234927125,1,909304
8162266917,1,98580
3214514466,1,166950
3215186868,2,748396
9477165300,1,662544
3565308781,3,889606
8017380017,1,586979
3958409681,3,392717
8490009797,1,672876
8277900894,3,524838
5447862640,1,334686
3025774636,3,525946
7455874557,2,709000
9329193344,3,219261
739868580,1,384324
8530708456,2,711029
996222072,3,489777
5301190229,3,544259
5872658814,3,576183
7679200677,1,821468
3215051989,1,710475
7764227627,2,186184
9606141928,1,745858
6344802242,1,217464
7609438873,2,848361
2250980988,1,325597
3614816649,2,468836
2626536569,1,931862
597500948,1,906212
1450748930,3,913961
6665322949,3,425839
7079461530,2,52079
2731733703,1,691144
9791572718,1,444661
2095235398,2,900215
1860838949,1,862616
9157008894,3,796604
3698258683,3,697927
1068062027,2,569497
2344613002,1,961937
6173923221,2,50649
3628483310,2,184709
3580157580,1,620011
4485245364,1,944455
3052715226,3,146099
4570868069,3,598928
4556466316,1,255385
3675064320,3,697328
5858766680,3,134150
6837265236,2,335697
6188859216,1,632559
5633551376,3,392762
3152279552,1,805184
7859539638,2,157307
9654807223,2,251926
5353120848,1,937582
5796245531,1,264841
6852200448,3,937118
2391555374,3,136411
8652172041,1,371499
2749170799,1,352355
2228664299,2,277711
9351364373,3,920557
2277839784,2,432255
9466699464,3,418921
401857400,2,919404
4846641768,1,707750
9059991433,2,32246
8611112221,1,146189
9101647773,2,678042
60175039,2,118787
430159218,3,7240
758224638,1,956359
8741017365,3,167272
8147139076,2,838029
8667829337,1,696729
2718994356,1,230147
6146656484,2,175807
7910895370,1,77040
2713273422,3,823684
7541666303,1,24587
1641535182,3,560453
4173325657,1,33811
6593411117,3,757298
5391516766,1,322737
8339605077,2,56646
9419431707,3,478060
3323466511,3,192091
4117740973,1,619734
8897014178,3,152830
3725123963,3,738109
5384043354,2,898276
2779595391,2,113389
3263222851,3,331549
7165118484,1,240531
1343772814,3,30262
9254862610,3,946993
8148600662,1,257646
5215143428,1,977255
4431166562,3,747610
6478651504,2,668908
5602383599,1,16883
4518674007,3,778471
5604133310,2,808179
1248412727,1,331317
9524800255,1,384736
6710674111,2,533328
4489831530,2,772152
2876465892,1,264796
980256863,1,775289
3939891196,3,664663
9742680373,2,706784
4537274815,1,756976
4712919284,1,41515
1223562144,3,284771
7713927934,3,236009
4517365774,1,460301
3033580558,2,730405
8898911179,1,958800
2471334211,2,671124
7920864167,2,721361
3502050128,1,30861
7921336883,2,669462
3544458711,1,497159
5854530393,3,954652
2075623939,2,260364
3419446799,2,16142
9973942426,3,766477
2010001559,2,306221
4629246359,1,96551
3780721577,2,784378
4775053300,3,540246
6108991443,2,584074
6833756901,2,454581
3947305494,3,237716
8717078244,1,951096
9271378308,3,735294
5379579015,3,670570
1253446937,1,919546
9111451749,1,650363
5485596738,3,44884
6641373303,2,148173
4563475324,2,638092
327887264,3,606864
1878688044,1,907597
3133722519,3,234302
6287323266,2,355305
4759491154,2,870829
2760248563,3,221432
2538527566,2,148727
4593158594,2,356780
2560354036,3,108268
1679425812,1,986988
5664685247,3,984038
5096112104,2,452043
7269280268,1,432390
9476032854,1,839968
9246473940,3,52910
5302766783,3,905703
3211518772,2,159246
4704548612,1,885129
1730767153,2,705953
3152577307,1,81742
6954890738,2,848406
2035023982,2,393735
9677982093,1,212388
3873715070,1,704478
5706954647,2,737645
2960210665,2,949621
3687322200,2,818144
670941283,2,167040
3017936041,1,246663
4014083247,3,133132
949579050,1,214095
564081703,2,347234
5964421457,1,576647
5342444954,2,601788
2041257828,2,894540
4049042820,3,562991
543527373,2,681179
9084903316,2,997230
195713271,3,542462
9367549657,1,377219
1228993597,2,431514
736513315,2,460488
4650945407,1,683627
1915044053,1,368729
7882007312,2,524516
990086152,1,886559
6253499219,2,488257
9345791691,2,237806
173973951,3,206855
9441143123,2,345662
7506496203,2,772616
2656746098,3,854081
4305701941,2,467451
40412542,3,489777
791742050,2,177005
6489380943,3,579185
933131988,1,455135
9051237591,2,66888
6984091437,2,736956
881928931,1,81375
9609152783,3,53142
9409381925,2,358809
13457320,1,888176
9356096822,1,119985
4346153226,2,851086
5517371519,3,610278
5021987302,3,371499
7455548596,2,199885
3667933602,3,105131
6156112570,3,423256
1469256819,3,105685
4243606363,1,242238
2753988768,1,416338
9476478212,3,793048
4734939752,1,912531
6276204049,2,912164
9377119686,1,36671
5271687764,2,390598
7655582012,1,866584
4352332665,2,79945
653771635,2,959541
846039082,2,329056
1327372545,2,584396
6959401313,3,531022
5283965631,2,304147
4819911065,2,338422
3324230813,2,243668
4666322758,3,823407
7256902747,3,216401
5135723507,3,953544
1787580832,1,572679
6670956957,1,784700
7279290502,3,726482
5414092149,1,24677
5871001893,1,922773
1350152160,3,294871
9156261810,2,760068
8489579156,1,918483
7792725573,3,696542
2231237777,1,365502
8346913129,2,325043
5492430633,2,760712
3173699655,3,948977
6543856370,3,522764
3221740053,2,787515
4653368246,3,321629
6429738265,1,396318
3121367240,3,494164
537050848,3,763340
3220558927,2,699589
1107424515,1,99179
8613437460,1,983529
1112634833,2,815239
7639895250,3,982608
1196329209,1,119663
5757054807,3,342667
8646703637,1,686622
6543525083,3,547673
3640521505,1,650962
9369496923,1,325642
3190090879,1,526687
314557626,1,836966
3101256429,2,560775
2355529927,2,89910
3033884075,3,984772
7089334294,3,623470
8934116742,2,192136
7572033580,1,404299
5726055039,2,961570
171458447,2,25553
5131383131,2,818421
9383994754,2,474923
8470818210,2,281215
4367835153,2,615025
4221615762,3,338744
5934041114,3,689205
5568069385,1,148173
8244249303,3,918206
3667708011,2,501681
6948941638,3,100751
6165712356,2,354661
7140357495,2,708536
6340390212,2,691698
3697085270,3,107437
796972246,1,486737
4351076186,3,292475
8296879619,3,574386
3190402284,3,905568
7970281529,3,15176
3765657386,3,265118
7224609656,1,866906
1076600717,3,793512
4061025761,2,10931
2260883514,3,894540
3864075154,1,769891
4240610865,3,290446
298486162,1,851498
6914537818,1,919127
1899545653,2,19788
3929176785,3,878900
6516874760,2,270883
4493261112,1,744937
4635789169,1,789821
4379094765,1,768416
9065872166,1,423488
974131883,2,458826
668783150,2,70347
7065966947,1,163491
3264315714,2,932139
6938111778,3,722791
8852036815,3,258889
2200240305,3,122246
8984600105,1,534990
2699496866,3,396363
8591555276,3,219306
3914657415,1,73948
303383509,2,885129
8430113693,3,440004
5152464091,3,879177
7897415907,2,529128
971084024,3,509108
6863999359,3,978730
1263193953,1,195872
6984583303,3,763250
6721985301,1,344464
2506872537,3,729432
2141868152,2,486872
9835367523,2,160399
6722761318,2,127367
7225530230,2,60936
7262821381,3,841952
9487225013,3,121325
9956855785,3,134517
8775293714,3,614980
2305266521,1,152231
5459043363,1,345340
2699925390,3,968398
9048526573,1,707847
2360259076,3,899983
4012990710,1,737278
2307691739,2,120771
4564229317,3,954974
1484234149,3,867737
3376657974,2,386398
5706585084,1,453518
8988428861,3,751024
4934295978,2,7472
2607443840,2,125892
5197528289,2,443418
2429196260,2,522397
9959022103,3,809197
9708267728,1,663098
2040161759,3,988650
4210659925,2,367531
2774874587,3,307883
5445299946,3,658808
9879589603,3,997462
9084874719,1,210082
4374421468,3,848316
4764714173,2,97292
4124304233,1,738476
8036918185,2,794665
293830092,2,183556
2928822640,3,38565
584828668,1,747288
4892525562,3,146144
6330518717,1,821513
1084980848,3,220878
5729458388,1,55403
786432571,1,204317
6675079382,2,826911
3444322079,2,112745
7550996790,3,678506
6247926892,2,840844
7751362606,2,56923
32642445,1,929878
899663218,2,747842
9373815405,1,108545
7139068016,2,889651
2704865885,2,865940
684979670,3,121602
7031933589,2,942194
7485697222,2,340683
6254139478,1,490518
4212473320,2,704613
2318309044,3,599018
9126280116,2,174467
8630965713,3,324766
4640352642,1,161784
9798696030,1,315587
5299268465,1,830003
9617603259,1,978730
4361469027,1,116848
1734131011,2,538172
5138148713,2,148817
7668935399,2,508876
345975909,3,853946
6173303420,1,138395
3744444233,2,106883
6842962890,2,162196
2659806604,1,996167
1817688378,1,936107
6005751809,1,768371
4948124181,1,903861
3950952908,2,943669
4651495204,2,497578
307144661,2,978131
2355303490,2,199840
7055660037,1,258657
3216445974,3,254966
3692224963,3,242695
1247885951,2,459103
3443667041,3,530558
7857228829,2,498499
3491187748,2,624578
6003069513,3,828431
6669747764,3,161552
5463740445,2,968765
6208495576,3,32568
602129915,3,796462
4736011198,2,689714
1726581258,3,293029
9462914480,2,900215
3722429495,3,492270
1698665645,2,410850
3957123796,1,168193
3899048682,3,563912
5370835609,2,301332
651503198,1,146975
9933104847,1,752641
9475810329,1,419752
2044931850,3,38011
1246053846,1,933704
4185893341,2,703969
1036965766,3,756744
2340198918,1,73072
99625606,2,507034
9776395832,2,477738
7265313015,3,964707
3236975291,3,974762
7361863725,2,119431
6851913812,1,426947
3864532983,1,264796
5741451730,2,826589
7317169594,2,458040
8670040754,3,572724
1993238048,3,336670
8616260311,2,157674
5500996244,3,654241
8663772562,3,503575
1543489902,2,951792
2118406065,2,474466
6784552662,2,842319
2464447541,2,463071
6945949827,3,458781
7721919449,2,825758
9737984494,2,745948
7085864576,3,758084
1995848483,2,931997
847956277,1,243668
568015837,1,551506
4267971112,3,991555
3445676241,3,489365
6421837389,3,495362
7742818533,1,466620
4073301846,3,563957
3088344550,3,703647
6734834179,3,993030
1430201999,3,832264
5775179015,3,3227
7882889998,3,916731
1166702349,1,357102
2911780005,2,4979
7413581367,3,588686
9769122156,2,864645
3670039263,1,550488
9477383392,1,955940
8435326524,1,989848
1381766172,2,666789
483564218,2,881715
5442009461,2,977345
3371107013,2,88892
7696137462,2,376433
1821718006,1,279141
7897322222,2,402637
7245017511,1,453241
9120512759,1,206069
4631802545,1,332702
7913344590,1,178622
8400157088,1,861373
2503157761,2,525025
8083592801,3,497668
4583715675,2,268764
4791872687,1,795451
6167362216,3,559023
354442,1,792449
1365222895,1,60891
8918119055,2,438297
1114388380,2,409465
693372525,2,586702
5210254893,3,605801
1582898524,3,539093
7862718232,1,572447
2963945636,3,845134
5549272618,3,541264
9382583944,2,355672
9311974296,1,760435
1841604775,3,208929
9935138219,2,31415
9978444582,2,905568
1338374845,1,390965
4571120856,1,615212
479902105,2,334132
5591637432,3,267656
3662386304,3,557271
1812876321,3,932783
3497207580,1,682287
6821968248,3,289615
1267673341,3,657378
6408576301,2,360471
2666050026,3,101672
5303569586,1,582599
7913114951,2,388427
3878614294,2,579043
394833761,3,855376
2251918624,1,994647
7317433393,3,218894
2671355151,3,222263
6845544803,3,346261
3488680585,3,688561
6603347698,2,435437
5585560106,1,314479
1922696343,3,809564
2605621309,2,640817
5946314905,1,951283
8989268649,3,20851
3718440972,1,637725
5575168484,2,849424
4880955282,2,960185
5038337254,3,645242
9349278573,1,722514
1444860821,2,332103
2174554037,1,283985
1933091964,1,557316
5562866277,3,981500
7975996328,1,949531
9851283388,1,111869
5284156213,1,202333
3811045518,1,825294
9853201374,1,553857
8776012945,1,804585
4104366682,2,104577
9857432828,1,287399
2723460631,2,763662
8683890370,1,765324
5852764457,3,706230
4726010777,2,134382
3465084586,1,242515
2425078257,1,926419
5570533774,2,498454
5687839010,1,440094
6363623809,2,744982
3807809821,3,25418
4674812621,2,188999
5706392433,3,203763
6900432350,1,186371
8050320398,3,18912
6864921240,3,446091
7330326890,3,633203
3082332252,3,191904
1106890597,3,683994
1248523407,3,896614
7220977468,3,448120
4380720893,2,452043
5413155627,3,273930
6683570243,1,904273
3334483806,1,992753
2550077293,3,905890
6107617334,1,309358
6824029693,3,917330
3241222894,1,577478
2529332523,3,70212
2642757302,1,720994
8992381634,2,137332
5760923011,3,26062
7322399301,2,499929
5129769895,2,423443
3027090467,2,711673
3384961642,2,950085
8680754478,2,749916
638702321,1,385612
539485617,3,66521
1512231111,1,680490
9211869756,2,991510
1901426350,1,957048
9254327708,2,960507
8941588456,2,641416
8194830671,1,791251
3624758409,2,781009
5975760764,1,474601
8382471505,2,77961
6367858595,1,61400
4695550424,2,250908
7139489467,3,650505
7002380216,1,422425
1075644539,3,727680
9676196830,3,391010
8301404480,1,685057
7460025489,3,278909
6884117940,2,450568
1282550988,1,888775
1494591480,3,20709
966271621,3,343401
1593752592,1,695067
5157952065,1,55171
5988468311,1,744151
680936416,3,831800
4977681453,1,552195
9471028572,2,745027
7825839583,3,535267
3730108575,1,527331
9695134558,2,390366
2709367759,2,88892
5340557720,1,993861
8567599606,2,832077
4973687815,3,670570
3448829037,3,62321
9787962872,1,831388
4549462096,1,341559
7938391739,2,237716
7946752517,2,210127
8722787190,2,737001
2002487397,1,28046
6714918788,1,321120
8995805299,1,18957
2507981028,1,700787
5046707703,1,284816
2504913648,1,45251
2990451030,1,737233
482851397,3,38333
8203447111,2,858371
9973798165,2,100197
8819786998,3,215248
3574159223,3,157951
3056428512,1,271714
7631297248,2,774046
209522939,2,486460
3111973009,3,374958
7348972425,3,466530
1607674224,3,252293
4341400411,2,875119
4459117872,1,246386
459363308,1,569078
7395590513,3,28967
2501127991,2,422335
9421547760,2,746779
6657207550,1,878211
2219144433,2,508554
3790349030,2,633989
9959096819,1,506480
8629838940,3,958201
7888186422,3,863769
8470986138,2,773537
4027396725,3,521701
5512199574,2,857959
6949541588,2,627251
6980189452,3,239700
3263649874,2,624346
4635937417,2,730450
7328271664,3,98722
4590555981,2,501726
6928317090,1,92216
1698174420,2,666879
7359324939,3,924480
6905070365,1,855698
997448387,2,466575
5102638723,1,519717
1132390094,1,230334
4695650601,1,269453
3776024232,3,509108
1809523439,2,844026
890281739,1,536233
2320569140,3,106007
3157644218,1,186371
8933396934,2,371776
996024273,2,804031
4169309283,1,55448
9558749028,3,851685
1089855212,2,319278
8317164281,3,766387
5495984196,2,632604
7323878886,1,453795
1579615279,1,501359
5082876018,3,485165
9525160091,1,278265
4344828041,1,76763
3969730939,2,853946
9926122487,1,723023
3788769404,3,825159
4922440442,1,619734
692084,1,926973
6804182189,2,936384
4611621427,2,251417
7794151754,2,635554
6335117390,1,451257
8456154001,1,507356
7407626817,2,55815
1445159417,1,447521
6413466710,3,254786
6966402369,3,380910
5995395773,2,375512
5271039874,3,414032
4380034372,3,870088
1343096533,2,854545
4242197115,1,202700
1850150380,2,121879
7928300666,3,261060
2406571690,1,594361
3689397002,2,668496
1089535746,3,115328
7317018541,3,453383
4895273199,2,548369
3097825708,1,814408
5624052383,3,853991
3577905574,2,936152
4934128868,2,425195
9665891788,2,668586
4824366835,1,533837
9494050993,3,60801
5749152234,3,356181
3348344831,2,858326
9653574763,1,124185
8612324286,3,676477
824587349,1,317661
4936520233,1,656592
7760058919,1,288462
652311507,3,413478
2344554117,1,255752
7744770713,2,648102
3949376326,1,959077
2674079395,3,663053
6232093158,2,376111
8905254680,1,586702
3858466336,3,191627
4179547229,1,986479
2007974256,1,34088
2249886794,3,446510
1359932518,3,805506
3658899011,2,110851
3563530658,2,503021
968859118,2,711905
5332706854,1,420950
8730873109,2,836921
9684232657,1,518242
4195442688,2,24909
664568104,1,242560
620428573,3,101582
8820819805,3,614149
8458615375,1,751346
2612396869,2,906025
5661120545,3,716472
8748949327,2,388427
5400211578,2,771598
3344026429,2,537805
3253945738,1,478756
5902355718,2,44008
4245097333,1,562347
75629001,2,859711
4086242432,3,121093
7516980402,1,418921
6380570307,3,860632
5607686253,3,48665
9745225946,2,687775
2804173098,3,629512
2265305453,3,560498
2515512996,2,95585
5177841054,1,596622
3783789201,1,914006
4563064585,3,991046
2471310876,3,388981
1567043061,2,983896
2766199961,1,322872
874891287,1,567236
1654578733,1,268210
4020392366,2,434419
3097749101,1,205193
3068333335,2,77916
3134207095,1,301332
9733330437,3,697051
823644122,3,865109
6073129048,2,565484
2768725600,1,909671
7775961272,1,206578
6444347234,1,141622
9826502432,1,155368
1438381013,1,565020
2949615303,2,327948
2758814386,3,72930
3773609571,3,689624
5553631853,3,41792
8505733449,1,41747
2497505429,2,640630
6861062302,3,165333
299253904,1,632050
4475075187,3,371222
4457791130,1,330853
8481158316,3,942658
82508785,1,894308
3120036459,3,889741
3328099655,3,103334
9145002731,3,536098
9198979906,1,493468
5529423410,3,258380
5187876839,2,200349
6384246729,1,211422
211007531,2,492270
8202870368,3,127045
7517509289,1,34597
3052828447,1,30996
747382356,3,988972
2357284291,3,120861
5473796165,3,824328
1834907106,2,56369
8031655967,2,814131
8695908505,3,20020
9181025894,2,333623
9052545866,2,10564
7681824549,1,260551
5143905516,1,842409
3600769894,2,878765
106313342,2,185308
8835226280,1,74914
1908460866,3,396131
206476257,1,731970
8268425820,3,545966
1219038717,2,11530
675653663,1,154492
7060342707,3,534391
8382465388,2,989204
244542206,2,417169
6063650337,3,734740
5929208330,1,515569
9237832137,1,326705
1694783252,3,235178
6452976251,1,48665
9442655474,2,911610
4875645586,2,507169
5370790791,2,780919
5047483945,3,85201
7097179994,1,435991
6960935935,2,779624
2699328108,3,401207
3633485678,1,913961
5959424494,2,938413
5899049160,3,923971
8550523438,3,717071
4675564465,1,101118
9634662597,1,642382
3958904647,1,689025
942882940,3,1288
2761385352,2,165565
3951299923,3,79346
3640882360,3,386308
805996046,1,984495
5666647580,2,782671
1930426704,3,645938
725357566,1,275083
1045092263,2,962446
8686314932,2,568801
48922360,1,162106
4100050023,1,715364
5779115141,1,577291
1931058066,2,63751
4987649653,3,475754
5549940679,1,577568
7766807784,1,693592
6416758150,2,522764
9245415158,2,983851
6956906472,1,677488
1207288233,3,66611
1946507893,1,799831
1612902143,1,980482
2775140050,1,762973
8019981708,3,806427
8521059395,2,390875
8368207362,2,833829
7638143473,2,689070
4146802792,1,495175
1879331826,2,589884
3972317748,2,763849
2638428508,2,529405
3432208075,2,384414
1516352157,3,660006
4875398105,1,349353
5007840938,3,328135
6718675128,3,941408
5076325325,1,465699
8205139193,3,586934
321544859,1,776165
8868655736,3,875351
2834398183,3,575217
9068239942,2,986988
7838047199,3,159935
9957188447,2,748995
9006927290,3,636340
2889203918,3,52865
8032602906,3,693637
6562131334,3,185817
2282232118,3,899062
6601310740,2,705631
1347835401,2,675369
4251606140,2,833140
4626237084,1,323149
6919980106,3,507034
4768760360,1,785299
7823513292,2,152830
6340595956,3,444017
2125207346,2,596023
1773393265,2,72885
7546260821,2,297087
3764159293,1,972733
3121645135,1,908518
5873463336,2,748164
4020850471,2,555519
8125327669,3,702307
8185484108,2,329288
7200627418,3,14113
4056867611,2,807303
5968013069,2,217696
6611727735,3,473957
878622724,2,158370
1294011889,2,103469
9781310102,2,536510
4140285782,3,271160
2800423718,1,73903
780964275,2,407848
9978670207,2,75977
5920831345,2,73903
3356602338,1,373760
9785848938,2,417723
6393160811,2,920003
7349664954,1,634034
3630646158,1,814086
7947304941,1,374449
8159217531,3,310833
6579804528,3,661526
4442570228,2,354706
4726118378,2,655529
2153646208,3,741014
8733581595,2,774181
1630504563,2,618993
5545221042,2,169623
5478988620,3,314292
1131911095,2,42256
4224000186,3,688284
2949446106,3,619180
7767085570,2,838074
1176910435,1,328412
9879652995,2,155967
6995133729,1,692619
424642364,3,938271
7259214813,1,638279
8630808426,3,937305
397569034,1,176084
2229852550,1,472939
5305128827,3,851820
2872584404,1,812933
8741543276,3,575771
1989196752,1,494621
620317163,3,860265
5210722730,1,603540
9009356006,1,868246
7640212160,2,951605
1991855984,1,429118
4242956855,1,417124
6977012623,3,641693
4032601282,3,857637
7192217238,2,689347
2963600185,1,445769
8389292237,1,962214
5258654002,1,466021
6053880594,2,180187
6112569513,1,383493
1324418591,1,453795
7817894794,3,835768
6043545511,1,116249
3421757036,3,85755
3974387774,1,874011
7320696477,2,323104
7250145244,1,894540
8885869811,2,660792
3844192226,2,96596
5321732062,3,129074
2483118692,3,551319
8627862410,3,466021
2847193566,1,271160
9220720716,3,378327
1731009409,3,860265
3320786395,2,976102
7520078611,3,594316
3981305920,1,285924
3113917047,3,926277
40435967,3,745304
5727884207,1,901001
9901953555,2,438342
9350038882,2,892047
6946603418,2,548968
3478543259,1,436867
548771748,2,776674
4620729005,3,770213
6649844335,1,691608
3013486037,2,623148
170785188,2,97015
9988061819,1,71365
6850407030,3,693405
4416182993,3,298008
2757705724,2,336715
3888172619,2,608706
441405334,3,178068
9407719056,1,244679
6375481597,2,922451
53256921,1,195460
405733226,3,456932
8300578533,1,383493
9255544154,2,502145
8024168220,1,580937
6250286644,2,285969
7460184277,2,114310
4856712447,2,763205
8046316054,2,820083
1255672035,3,615122
6129066165,2,442355
9124900295,1,71687
9056945655,1,86451
4842581321,1,956217
2162553987,3,419842
4878735063,3,822112
2458093597,1,747333
938774942,2,923282
3204169410,1,956539
3930786312,2,940487
1827383529,3,833417
9834686543,2,830879
2543431535,3,83958
3145461607,1,834338
718976877,3,903906
3976797429,3,28877
5286360838,1,704800
4753180528,3,933891
6281405335,1,771366
5460086424,2,210404
807106110,1,811413
6867557121,2,221844
6137589830,2,411816
3169521146,1,415462
7969339925,2,391796
2773692290,3,850532
2939328049,3,574753
2252444392,3,186693
9739317909,2,346261
8810010701,1,311020
9555297589,1,290858
1515104797,1,771044
4964117149,2,89356
3797896577,3,88061
8300438848,1,671401
9973580171,3,612397
2705631644,2,398714
6139419963,2,295148
9656140361,3,382662
8210720798,1,744473
6841304224,1,544536
5683572040,1,880607
4674155249,3,872259
343676367,3,496792
4861604735,3,235455
4269788901,3,849978
8850462971,2,254599
1264002488,3,768925
